id,vendor_id,pickup_datetime,passenger_count,pickup_point,dropoff_point,store_and_fwd_flag
id1193445,1,2016-06-30 22:46:33,1,-73.972709655761719;40.754177093505859,-73.994682312011719;40.760837554931641,N
id3426325,2,2016-06-30 22:46:20,1,-73.991958618164063;40.753520965576172,-73.979118347167969;40.750308990478516,N
id2006840,2,2016-06-30 22:46:07,2,-73.989372253417969;40.735061645507812,-73.998847961425781;40.734649658203125,N
id0138642,1,2016-06-30 22:45:53,1,-73.99432373046875;40.719234466552734,-73.991828918457031;40.725826263427734,N
id1913117,2,2016-06-30 22:45:49,1,-73.985969543457031;40.699161529541016,-74.012008666992188;40.701595306396484,N
id1911604,2,2016-06-30 22:44:28,1,-73.934036254882813;40.711830139160156,-73.92352294921875;40.706981658935547,N
id0388204,1,2016-06-30 22:44:27,1,-73.97174072265625;40.7572021484375,-73.989044189453125;40.730869293212891,N
id0376313,2,2016-06-30 22:44:25,3,-73.994110107421875;40.751110076904297,-73.972213745117188;40.789199829101563,N
id1789441,2,2016-06-30 22:44:22,1,-74.011344909667969;40.703151702880859,-74.002861022949219;40.739177703857422,N
id1420079,2,2016-06-30 22:44:17,1,-73.993156433105469;40.752487182617188,-73.974380493164063;40.795795440673828,N
id2351880,2,2016-06-30 22:43:21,1,-73.980499267578125;40.759788513183594,-73.977790832519531;40.777980804443359,N
id1397275,2,2016-06-30 22:43:00,1,-73.989555358886719;40.720390319824219,-73.973731994628906;40.743545532226562,N
id0390786,1,2016-06-30 22:42:42,1,-73.976509094238281;40.790729522705078,-73.994598388671875;40.750469207763672,N
id0546256,2,2016-06-30 22:42:31,1,-73.989288330078125;40.719013214111328,-73.98095703125;40.741725921630859,N
id3660485,1,2016-06-30 22:42:21,1,-73.982048034667969;40.774097442626953,-73.956085205078125;40.788032531738281,N
id0333608,2,2016-06-30 22:42:15,5,-73.991836547851563;40.701408386230469,-73.989067077636719;40.6939697265625,N
id2182578,1,2016-06-30 22:42:03,2,-73.983230590820313;40.756149291992188,-73.985374450683594;40.747203826904297,N
id1158338,2,2016-06-30 22:41:40,1,-73.992332458496094;40.748649597167969,-73.999771118164063;40.728439331054687,N
id2081327,1,2016-06-30 22:40:51,1,-73.991371154785156;40.729888916015625,-73.984024047851563;40.726295471191406,Y
id0570771,2,2016-06-30 22:40:36,1,-73.985038757324219;40.753490447998047,-73.976470947265625;40.785640716552734,N
id1164851,1,2016-06-30 22:40:18,2,-73.982437133789062;40.745975494384766,-73.968147277832031;40.75982666015625,N
id2301122,1,2016-06-30 22:40:11,1,-73.977867126464844;40.748832702636719,-73.998321533203125;40.732082366943359,N
id0621806,1,2016-06-30 22:39:47,1,-73.980438232421875;40.760513305664063,-73.988182067871094;40.765613555908203,N
id2346650,1,2016-06-30 22:39:32,1,-73.97283935546875;40.793430328369141,-73.955116271972656;40.807361602783203,N
id2142929,2,2016-06-30 22:39:27,1,-73.993141174316406;40.702484130859375,-74.00054931640625;40.658348083496094,N
id1571334,2,2016-06-30 22:38:44,1,-73.999488830566406;40.742565155029297,-73.988876342773438;40.758541107177734,N
id1332117,2,2016-06-30 22:38:39,2,-73.952850341796875;40.780189514160156,-73.949478149414063;40.785091400146484,N
id2392119,2,2016-06-30 22:38:21,6,-73.991844177246094;40.74945068359375,-74.005775451660156;40.740272521972656,N
id3309614,1,2016-06-30 22:38:15,1,-73.993629455566406;40.715396881103516,-73.998313903808594;40.746952056884766,N
id2690377,2,2016-06-30 22:38:01,1,-73.92864990234375;40.702346801757812,-73.952178955078125;40.717670440673828,N
id3496031,1,2016-06-30 22:37:47,1,-73.977310180664063;40.772426605224609,-73.984687805175781;40.768360137939453,N
id2957189,2,2016-06-30 22:37:47,1,-73.994270324707031;40.750808715820312,-73.987396240234375;40.756259918212891,N
id2015806,1,2016-06-30 22:37:38,3,-74.003791809082031;40.716987609863281,-73.943031311035156;40.716873168945313,N
id0421433,2,2016-06-30 22:37:13,1,-73.975471496582031;40.748992919921875,-73.994499206542969;40.745742797851562,N
id1760508,2,2016-06-30 22:37:13,2,-73.983314514160156;40.761226654052734,-73.989860534667969;40.748886108398437,N
id2414773,1,2016-06-30 22:36:29,1,-73.973793029785156;40.751720428466797,-73.9788818359375;40.782417297363281,N
id3365425,1,2016-06-30 22:35:20,1,-73.9835205078125;40.730049133300781,-73.994659423828125;40.742050170898438,N
id1125828,2,2016-06-30 22:35:02,5,-73.960891723632812;40.760948181152344,-73.972137451171875;40.747348785400391,N
id1593512,2,2016-06-30 22:35:02,2,-73.972419738769531;40.759140014648437,-73.992652893066406;40.739711761474609,N
id2412190,1,2016-06-30 22:33:28,1,-73.98974609375;40.723114013671875,-73.949569702148438;40.745552062988281,N
id0644919,1,2016-06-30 22:33:24,1,-73.988311767578125;40.724910736083984,-74.005119323730469;40.719394683837891,N
id1827002,2,2016-06-30 22:33:18,2,-73.986419677734375;40.761619567871094,-73.972686767578125;40.793258666992188,N
id3975362,1,2016-06-30 22:32:59,1,-73.982086181640625;40.731918334960937,-73.984878540039063;40.746047973632813,N
id1134963,2,2016-06-30 22:32:47,5,-73.982337951660156;40.771511077880859,-73.96881103515625;40.769828796386719,N
id3928491,1,2016-06-30 22:32:09,2,-73.988029479980469;40.738739013671875,-73.9539794921875;40.784408569335937,N
id1796952,2,2016-06-30 22:31:59,2,-73.968147277832031;40.765430450439453,-73.976608276367188;40.754531860351563,N
id2437301,1,2016-06-30 22:31:51,1,-73.922904968261719;40.771427154541016,-73.916282653808594;40.762317657470703,N
id2414272,1,2016-06-30 22:31:45,2,-73.907630920410156;40.770702362060547,-73.906623840332031;40.757026672363281,N
id3487254,2,2016-06-30 22:30:54,3,-73.984909057617188;40.748035430908203,-73.98583984375;40.759815216064453,N
id1516431,1,2016-06-30 22:30:50,1,-74.006851196289062;40.730060577392578,-74.002983093261719;40.739120483398437,N
id3636941,1,2016-06-30 22:30:35,3,-73.982322692871094;40.768558502197266,-73.990898132324219;40.760711669921875,N
id0033058,1,2016-06-30 22:30:31,1,-73.97662353515625;40.759269714355469,-73.976585388183594;40.750026702880859,N
id3650802,2,2016-06-30 22:30:19,2,-73.970756530761719;40.758518218994141,-73.980010986328125;40.770351409912109,N
id1107166,2,2016-06-30 22:29:24,1,-73.965812683105469;40.765510559082031,-73.991378784179688;40.749889373779297,N
id0352882,1,2016-06-30 22:28:59,1,-73.989875793457031;40.766738891601563,-73.9825439453125;40.776771545410156,N
id1766227,1,2016-06-30 22:28:56,2,-73.982574462890625;40.745101928710938,-73.957450866699219;40.774223327636719,N
id1195534,1,2016-06-30 22:28:50,4,-73.975830078125;40.763755798339844,-73.946937561035156;40.77752685546875,N
id1059684,2,2016-06-30 22:28:14,2,-74.015373229980469;40.715911865234375,-73.968513488769531;40.798961639404297,N
id0940199,2,2016-06-30 22:28:13,1,-73.9613037109375;40.796440124511719,-73.961761474609375;40.779632568359375,N
id2528163,2,2016-06-30 22:27:48,1,-73.987289428710938;40.735939025878906,-73.975837707519531;40.732620239257813,N
id0919966,2,2016-06-30 22:27:33,3,-73.990928649902344;40.765998840332031,-73.97998046875;40.726860046386719,N
id2826168,1,2016-06-30 22:27:23,1,-73.986984252929688;40.7222900390625,-73.975372314453125;40.757781982421875,N
id2170803,1,2016-06-30 22:26:33,1,-74.005905151367188;40.739986419677734,-73.997154235839844;40.737586975097656,Y
id2000184,2,2016-06-30 22:26:02,1,-73.972343444824219;40.759090423583984,-74.006332397460938;40.743888854980469,N
id2101417,2,2016-06-30 22:25:53,5,-73.862869262695312;40.768760681152344,-73.977783203125;40.779571533203125,N
id3375121,2,2016-06-30 22:25:42,5,-73.993438720703125;40.682350158691406,-73.972541809082031;40.68743896484375,N
id1202903,1,2016-06-30 22:25:39,1,-73.980941772460938;40.753402709960938,-73.992469787597656;40.698684692382813,N
id2255141,2,2016-06-30 22:25:37,3,-74.014244079589844;40.711410522460937,-74.00250244140625;40.760715484619141,N
id3965726,1,2016-06-30 22:25:36,1,-73.981758117675781;40.752616882324219,-73.9884033203125;40.739383697509766,N
id2656610,2,2016-06-30 22:25:32,1,-73.983558654785156;40.749370574951172,-73.91265869140625;40.875778198242187,N
id0434956,2,2016-06-30 22:25:26,6,-74.006256103515625;40.73419189453125,-74.009498596191406;40.715686798095703,N
id1877189,1,2016-06-30 22:23:57,1,-73.985397338867187;40.735702514648438,-73.957305908203125;40.761772155761719,N
id3040815,2,2016-06-30 22:23:39,1,-74.001937866210937;40.750740051269531,-73.967613220214844;40.787940979003906,N
id0093716,1,2016-06-30 22:23:36,1,-74.010322570800781;40.712001800537109,-74.008781433105469;40.709827423095703,N
id1103050,2,2016-06-30 22:23:30,2,-73.971366882324219;40.75115966796875,-73.982658386230469;40.7393798828125,N
id1422184,2,2016-06-30 22:23:18,1,-74.002456665039063;40.738868713378906,-73.9588623046875;40.763790130615234,N
id0864746,2,2016-06-30 22:22:58,1,-73.964706420898437;40.761604309082031,-73.98345947265625;40.767051696777344,N
id2755735,2,2016-06-30 22:22:53,1,-74.002525329589844;40.750106811523438,-73.981124877929688;40.755252838134766,N
id3112806,2,2016-06-30 22:22:22,1,-73.991287231445313;40.750209808349609,-74.014442443847656;40.717971801757813,N
id0739111,2,2016-06-30 22:22:16,1,-73.97930908203125;40.746978759765625,-73.974990844726563;40.647350311279297,N
id1791696,2,2016-06-30 22:22:01,1,-73.9776611328125;40.754608154296875,-73.995246887207031;40.760410308837891,N
id1963006,2,2016-06-30 22:21:42,2,-73.99542236328125;40.730880737304688,-73.960517883300781;40.769828796386719,N
id1373197,1,2016-06-30 22:21:36,1,-73.97076416015625;40.755519866943359,-73.949806213378906;40.773693084716797,N
id3708923,1,2016-06-30 22:21:22,1,-73.978286743164063;40.729820251464844,-73.980316162109375;40.743648529052734,N
id3726580,1,2016-06-30 22:21:06,1,-73.997665405273438;40.720901489257813,-73.985794067382812;40.752128601074219,N
id1787838,1,2016-06-30 22:20:57,1,-73.992828369140625;40.688484191894531,-73.964767456054688;40.681026458740234,N
id3340304,1,2016-06-30 22:20:48,1,-74.004463195800781;40.741783142089844,-73.977310180664063;40.749729156494141,N
id2846350,1,2016-06-30 22:20:20,1,-74.006622314453125;40.744121551513672,-73.982452392578125;40.737846374511719,N
id0047251,1,2016-06-30 22:20:20,1,-74.004325866699219;40.747688293457031,-73.98724365234375;40.747852325439453,N
id1753016,1,2016-06-30 22:20:18,1,-73.986015319824219;40.727092742919922,-73.977149963378906;40.664283752441406,N
id2953343,2,2016-06-30 22:19:13,1,-73.993186950683594;40.7423095703125,-73.991851806640625;40.755470275878906,N
id3107674,2,2016-06-30 22:18:57,2,-74.00067138671875;40.729801177978516,-74.007553100585937;40.740928649902344,N
id0002608,2,2016-06-30 22:18:49,5,-73.994621276855469;40.726039886474609,-73.990081787109375;40.737930297851562,N
id2990394,2,2016-06-30 22:18:45,3,-73.985397338867187;40.746891021728516,-73.989646911621094;40.76702880859375,N
id3598152,2,2016-06-30 22:18:44,4,-73.991630554199219;40.726661682128906,-73.9805908203125;40.742637634277344,N
id2346163,2,2016-06-30 22:18:34,1,-74.001747131347656;40.732643127441406,-73.979080200195313;40.747226715087891,N
id2584584,1,2016-06-30 22:18:18,1,-73.960182189941406;40.781497955322266,-73.947463989257813;40.775413513183594,N
id2727364,2,2016-06-30 22:18:12,1,-73.987159729003906;40.721759796142578,-73.991317749023437;40.717411041259766,N
id0797438,1,2016-06-30 22:18:11,2,-73.967979431152344;40.799903869628906,-73.946403503417969;40.806308746337891,N
id2117187,1,2016-06-30 22:17:43,3,-73.958625793457031;40.712871551513672,-73.985908508300781;40.722736358642578,N
id3317688,2,2016-06-30 22:17:42,1,-73.965316772460938;40.769309997558594,-73.9864501953125;40.777469635009766,N
id3961925,1,2016-06-30 22:17:21,1,-74.003311157226563;40.745689392089844,-74.004585266113281;40.707191467285156,N
id3147489,1,2016-06-30 22:16:44,1,-73.950469970703125;40.721843719482422,-73.944725036621094;40.713058471679688,N
id3484246,1,2016-06-30 22:16:16,1,-73.96917724609375;40.765884399414063,-73.96246337890625;40.764263153076172,N
id2093374,2,2016-06-30 22:15:59,2,-73.974601745605469;40.761688232421875,-73.989212036132812;40.756431579589844,N
id0679904,2,2016-06-30 22:15:32,1,-74.009109497070313;40.715465545654297,-74.009719848632812;40.722274780273438,N
id0626723,2,2016-06-30 22:15:30,2,-74.000259399414063;40.722393035888672,-73.9921875;40.749320983886719,N
id1576197,2,2016-06-30 22:14:59,2,-73.991218566894531;40.749908447265625,-74.008583068847656;40.7406005859375,N
id0824689,2,2016-06-30 22:13:39,2,-73.979423522949219;40.765411376953125,-73.968231201171875;40.753143310546875,N
id1676272,2,2016-06-30 22:13:02,3,-73.987419128417969;40.762844085693359,-73.95458984375;40.777938842773438,N
id0627637,1,2016-06-30 22:12:43,2,-73.998779296875;40.734142303466797,-73.968353271484375;40.754798889160156,N
id2345037,2,2016-06-30 22:11:22,5,-73.95452880859375;40.769931793212891,-73.948997497558594;40.775009155273438,N
id3961005,1,2016-06-30 22:10:55,2,-73.986892700195313;40.720981597900391,-73.982994079589844;40.784660339355469,N
id0676864,1,2016-06-30 22:10:44,1,-74.002471923828125;40.734153747558594,-73.988059997558594;40.720512390136719,N
id1118396,2,2016-06-30 22:10:44,3,-73.863388061523438;40.769233703613281,-73.908828735351563;40.757549285888672,N
id3033320,2,2016-06-30 22:10:38,1,-73.916862487792969;40.769618988037109,-73.908798217773438;40.763351440429688,N
id2737671,2,2016-06-30 22:10:15,2,-73.983963012695312;40.725376129150391,-73.974952697753906;40.752239227294922,N
id2555095,1,2016-06-30 22:10:07,2,-74.005729675292969;40.750724792480469,-74.003814697265625;40.732700347900391,N
id2216054,2,2016-06-30 22:09:49,1,-74.01092529296875;40.67901611328125,-73.994529724121094;40.750221252441406,N
id1879755,2,2016-06-30 22:09:29,1,-73.979339599609375;40.756031036376953,-73.999351501464844;40.744117736816406,N
id0195472,2,2016-06-30 22:09:15,1,-73.975776672363281;40.776271820068359,-73.960411071777344;40.778190612792969,N
id3264821,1,2016-06-30 22:09:04,1,-74.002281188964844;40.739757537841797,-73.99468994140625;40.750350952148438,N
id3321859,2,2016-06-30 22:08:57,1,-73.955917358398438;40.763969421386719,-73.961517333984375;40.7652587890625,N
id3083909,2,2016-06-30 22:08:19,1,-73.956443786621094;40.771347045898437,-73.948402404785156;40.779067993164062,N
id2799048,1,2016-06-30 22:08:12,2,-73.862884521484375;40.769035339355469,-73.942344665527344;40.794883728027344,N
id3809466,2,2016-06-30 22:08:09,1,-73.977714538574219;40.755565643310547,-73.940025329589844;40.808815002441406,N
id0658141,2,2016-06-30 22:06:57,5,-73.958290100097656;40.760669708251953,-73.966407775878906;40.757568359375,N
id3871456,2,2016-06-30 22:06:49,5,-74.009269714355469;40.703571319580078,-73.979141235351563;40.727851867675781,N
id3362959,2,2016-06-30 22:06:39,5,-73.972640991210937;40.756450653076172,-74.007377624511719;40.740978240966797,N
id1123000,1,2016-06-30 22:06:06,1,-73.960090637207031;40.770664215087891,-73.865310668945313;40.725418090820313,N
id0426056,2,2016-06-30 22:06:01,1,-74.008346557617188;40.721546173095703,-74.005989074707031;40.745098114013672,N
id3169766,1,2016-06-30 22:05:31,4,-73.997604370117187;40.719394683837891,-73.992057800292969;40.754058837890625,N
id3783179,1,2016-06-30 22:05:27,1,-74.005119323730469;40.720634460449219,-73.988609313964844;40.702445983886719,Y
id1470916,2,2016-06-30 22:05:21,3,-73.788436889648438;40.641269683837891,-73.995246887207031;40.718559265136719,N
id3812808,1,2016-06-30 22:05:15,3,-73.989601135253906;40.718048095703125,-73.976654052734375;40.669609069824219,N
id0625495,1,2016-06-30 22:05:09,1,-73.974357604980469;40.762184143066406,-73.968406677246094;40.754756927490234,N
id2177275,1,2016-06-30 22:05:03,3,-74.0059814453125;40.735622406005859,-74.0147705078125;40.714160919189453,N
id1669881,1,2016-06-30 22:05:03,1,-73.95355224609375;40.775497436523438,-73.98956298828125;40.733421325683594,N
id0175084,2,2016-06-30 22:05:03,2,-73.96484375;40.769863128662109,-73.964881896972656;40.758102416992188,N
id0721910,1,2016-06-30 22:04:19,1,-73.980613708496094;40.763797760009766,-73.96954345703125;40.798740386962891,N
id2340579,1,2016-06-30 22:03:51,2,-73.95343017578125;40.779754638671875,-73.934371948242187;40.802413940429688,N
id2685023,1,2016-06-30 22:03:46,1,-73.980972290039063;40.784442901611328,-73.979881286621094;40.741634368896484,N
id3482357,2,2016-06-30 22:03:44,1,-73.980728149414063;40.742088317871094,-74.024276733398438;40.6339111328125,N
id2245371,1,2016-06-30 22:03:40,1,-73.988540649414062;40.731395721435547,-74.002578735351563;40.750030517578125,N
id1278193,1,2016-06-30 22:03:30,1,-73.972526550292969;40.756134033203125,-73.99212646484375;40.749134063720703,N
id1158031,2,2016-06-30 22:03:23,1,-73.975990295410156;40.760360717773438,-73.971839904785156;40.762161254882813,N
id1509114,2,2016-06-30 22:03:21,5,-74.010200500488281;40.712051391601563,-74.00640869140625;40.708358764648437,N
id2751524,2,2016-06-30 22:03:11,2,-73.970848083496094;40.758502960205078,-73.981781005859375;40.736751556396484,N
id3129627,2,2016-06-30 22:03:11,1,-73.981201171875;40.76416015625,-73.987510681152344;40.72869873046875,N
id1635850,1,2016-06-30 22:03:01,1,-73.98388671875;40.721641540527344,-73.966156005859375;40.804580688476562,N
id0028611,2,2016-06-30 22:02:52,1,-73.972846984863281;40.759071350097656,-74.008216857910156;40.716728210449219,N
id2786840,2,2016-06-30 22:02:44,2,-73.956329345703125;40.771579742431641,-73.9857177734375;40.746391296386719,N
id1325493,2,2016-06-30 22:02:31,1,-73.9892578125;40.763648986816406,-73.9775390625;40.753810882568359,N
id1597746,2,2016-06-30 22:02:16,1,-73.9808349609375;40.747966766357422,-73.968421936035156;40.758613586425781,N
id3147950,2,2016-06-30 22:01:52,1,-73.870880126953125;40.773826599121094,-73.983451843261719;40.757190704345703,N
id1045588,1,2016-06-30 22:01:46,2,-73.991050720214844;40.750362396240234,-73.997695922851562;40.719608306884766,N
id1022607,1,2016-06-30 22:01:36,3,-74.012832641601563;40.707744598388672,-73.99334716796875;40.659549713134766,N
id0337753,1,2016-06-30 22:01:10,1,-73.998016357421875;40.745197296142578,-73.981353759765625;40.738170623779297,N
